comment_origin,label
성유리. 그곳엔 이녹이가 있었다. 자랑스럽다.,1
좋구나,1
두분 사랑이 아름답네요.. 마음은 젊으나 늙으나 똑같죠... 재미로 보긴 지루하지만~,1
그냥 좋네요 가슴저리게,1
감동의 여정.고독과의 전투.,1
엄청 재밌네요. 음악도 좋고 연인끼리가면 아주 좋을것 같고 솔로들도 혼자가서 보세요. 연애욕구가 미친듯이 일어나네요,1
"TV에서 봤는데,, 진짜 엄청 재밌네요.. 대박 영화네.. 하하.... 후반부 내용이 그렇게 전개될 줄은 정말 예상도 못했네요.. 그리고 결말부분 너무 웃겼습니다. 진짜 끝내줬네요. 미친듯이 웃었음. 정말 영화 제목을 그대로 표현한 결말이더군요. 최고",1
보고 또 봐도 사랑스러운 영화~ 아이들과 함께 보기에도 좋은것 같아요!,1
대박영화,1
스토리가 정말 아쉬워도 너무나 아쉽지만 노래만큼은 정말 최고다. 요즘들어 오페라의유령보다는 러브네버다이의 음악을 더들음,1
5년 뒤에 찾아봐도 아련하겠지 '포'씨처럼,1
와 시바 보는 내내 빡첬네ㅡㅡ,1
보는 동안 눈물만 글썽인...,1
음? 남주 세얼간이에 나오는앤가?,1
기대않고 봤다가 끝까지 지켜봤네요... 좋아요~~^^,1
이사가고싶은영화,1
우발적 실수를 통해 자신을 찾는 삶! 이것을 풀어내는 이야기가 너무 잘 표현된 영화인 것 같습니다.,1
노바디 더즈 잇 배터~,1
cool,1
아주 어둡고 깊은 공포영화임에 틀림없다,1
와우~여태까지 살면서 춤에 관한 영화 수도 없이 봤지만 이건정말 상상초월 대박 대박 영화관에서 놋본게 한이다ㅜ 스케일부터가 남다름 처음부터 끝까지 지루함이란 찾아볼수없었다,1
덤앤더머 보다 오줌쌋다 케리형이니까 무조권10점,1
추억의.. 다시봐도 좋은.,1
평점왜낮음;;,1
최고다.,1
하이킥 걸이라는 일본영화 보고 옹박 생각나서 다시 봄. 옹박은 훌륭한 영화,1
진짜...19세만아니엇으면 더흥행했을영화...봐도봐도재밋다ㅠㅠ,1
크리스틴찡 나오는 영화에다가 무슨짓들인가??? 킬링타임용으로 전혀 손색없는 영화다!!,1
에미넴 브리트니 머피 굳 영화자체도 굳굳,1
"그의 이름은 스스로 자신의 운명을 만들어나간다는 뜻이라지. 그건 아마 처절하게 뉘우쳐야 한다는 뜻일 터. 몇 개의 우연으로 경쾌하게 건너뛰기에는 너무 단호한 역사적 필연, 우리는 과거를 잊어도 과거는 우리를 잊는 법이 없네.",1
드림웍스... 차라리 이게 더 낫다!,1
자립에대해 여러얘기가 나올수있는 영화네요.게다가 상당히 유쾌합니다.굿굿!!,1
찌들어 보이지만 사실 깨끗하게 빤 빨래 같은 영화였다. 못내 개운하다.,1
시사회 다녀왔는데! 시간이 후다닥 지나갔어요! 많은걸 생각하게 만든 영화인거 같습니다!,1
추억덩어리 10자 ㅇㅇ,1
영화를 관람하는 내내 지속적으로 감동의 파동이 밀려들었던 영화,1
엄청 재미있다 명작이다 ~~,1
남자들은 평점을 낮게 줄수밖에 없겠군남자들의판타지를 제대로반영하며 마지막엔 제대로 반전,1
다 필요없고 무스 춤추는거 진짜 멋있다!!,1
좋은 영화.마음을 열고 즐기자.,1
2004년 내생애 처음 일본드라마본게 이건데 휴지한통 다쓰도록 울었어 ㅠㅠ,1
모든 것은 부세미의 혀에 달려 있다. 페이소스를 아는 배우,1
저두 재밌어요. 중독될 것 같아요^ ^,1
본지 10년이 훌쩍 넘었지만 아직도 최고,1
"음악이 좋은 음악영화는 많이 봤지만 깨달음과 교훈, 감동을 준 음악영화는 처음인 것 같다. 영화를 보는 내내 숨소리도 내지않고 보다가 엔딩크레딧나올때 눈물이 한번에 터져버렸다. 내 인생 최고의 음악영화.",1
마지막에 흑백이 아쉽군ㅎ지금은 아저씨도 그냥 나오는 판국인데,1
이제훈씨 연기 정말 최고네요. 원래 잘하시는 줄은 알았지만 사극 연기에서 또 한번 감탄했습니다. 덕분에 즐겨보지 않던 사극 열심히 보고있습니다. 끝까지 화이팅 해주세요!!,1
숨어있는 보물을 찾은 느낌,1
정말 두번째 극장판은 안나오나....?,1
이제 통일은 물 건너 간걸까..간 큰 가족들이 이룬 간 큰 통일?!ㅋㅋ,1
진심 개소름이다;;;,1
저기요 ;;밑에분 보지도않고 잘알지도않고 ㅋㅋ뭐하는거?OOO ㅋㅋㅋㅋㅋ기대하겠습니당,1
보다보니깐 애슐리티스테일이 짱짱이쁜듯 ㅎㅎㅎㅎ 이번에 나온영화치고 그나마괜찮은듯함~,1
영화도 영화지만 노엘 ost 진짜 좋다,1
30번은 본것같다 봐도 봐도 재밋네ㅋ이당시에 뭐 졸작이라고 ㅈㄹ하디 결국에 아직까지 이만한 역사영화가 안나옴. . 마지막 인도원정때 결국엔 왕이 직접몸을 던져 사기와 충성심 제로상태의 군대로 승리하는장면이 인상깊음.,1
잼있는 영화~~ 애들도 귀엽고 좋다 이런영화,1
덕화형님을 대적할수있는배우는 윤발형님밖에 없는것 같다,1
처음에는 단순 갱영화인줄 알았는데..개인적으로 아기보다도 노숙자와의 재회가 더 감동이였습니다,1
오..이런게 있었네,1
"많은 의미를 가볍게 풀어냈다, 기발하고 유쾌한 풍자가 있는 영화 속을 시원하게 긁어준다",1
"3D메카의 새로운 장을 연 애니, 이태리에서 한국제작 마크를 보고 감동받았다.",1
인생을 다시 돌아보게 되었다.,1
거품경제시대의 미친듯한 작화;;,1
로버트 드니로의 광기의 복수 연기를 만끽할수 있는 수작 서스펜스 스릴러물,1
너무 좋다ㅠ지연목소리 욀케 좋음?? 완전 공주처럼 생겨서 목소리가 허스키하넹^^지연♥♥,1
오랜만에 볼만한 드라마~,1
이렇게 설마 끝나겟어 하고 그냥 끝나는 결말 그러나 영화는 훌륭하다!.,1
잼있어요~ 유쾌 섹시. 로맨틱 코미디^^,1
신세계의 운명이 걸린 거대한 대결이 시작된다!,1
어렸을 적에 TV로 봤었는데..정말 재밌었죠 ㅋㅋ,1
방금전 티비에서해준거 보고오는길이다.볼만하다.ㅋㅋ,1
엉덩이 최고!,1
재미서 좀 야하긴하지만,1
아~~진짜 또 보구 싶다..^^;;추억의 영화...,1
구구구구구구구구구구구구구구구구구구구구구구구구구구구구구구 마시쪙!,1
"반전영화였던 람보가 2,3에서 말도 안되는 액션뽕빨물이 됐다가 다시 돌아온 영화.",1
정말 실화 같아서 더 놀라운 영화,1
재미 스릴 여운이 있는 영화,1
그냥 말이필요없는 최고,1
다세포가 널살리는 구아,1
다세포를 위해 희생하거라.,1
나영희 발견,1
이영화는 그 영화가 아니지만 코리아....라는 영화 이름에도 가슴이 찡 울린다 우리가진정 같고 싶은건 꽉막힌 세상이아닌 한사람 한사람 추억을 가지는것 같다. 북한은 다른 나라가 아닌 우리나라다 북한을 되찾는게아니라 마음을 맞추는 것이다,1
ㅠㅠ,1
소재가 참신해서 좋고 무서운 것 보다는 재미있어요!!ㅋㅋㅋㅋ귀신 악령 이딴거 아니라서 재밌게 봤음 ㅋㅋ,1
엄청난수작 말이필요없다,1
정말 재밌게 본영화 리딕은 정말 최고의 캐릭터,1
시사회에서 보고 펑펑울었어요,1
포도나무를 왜 베고 OO이여,1
진심 쩐다...,1
기대 이상의 드라마,1
잘 봤다..싶어요..,1
참 지구반대편도 사람사는건 거기서거기.. 나이대별로 대역안쓰고 오랜기간동안 이정도까지의 완성도와 감동을 주다니 감독대단,1
초등학교때 본건데 다시봐도 정말 감동적이예요ㅠㅠㅜ재미있음ㅠㅠㅠㅠㅠ,1
난 재밌었는데 ㅋ,1
정말 재미있었어요! 남녀노소 추천!!!,1
9점 / 아름답고 아름답고 아름답도다....,1
로봇...완전 귀엽고......재미있음..^^,1
?????????的?喜??部???、里面的歌曲都?好?? 期待12集。。。 ????????,1
올해 본 만화영화 중 최고인거 같네요~~ 동키 넘 귀엽네요ㅋㅋ,1
감동적이고 재미있게보았어요.,1
다듬어진 격투액션은 대명의 손끝에서 나온다,1
잔잔하게 울리는 영화... 다시금 내옆에 계신 어머니를 돌아 보게 합니다. 유해진씨의 '살아만 있어도 고마운 사람' 이 대사가가장 와닿네요 영화 잘봤습니다.,1
전혀 지루하지 않았고 좋은 연기력과 잊혀질 뻔한 인물을 재조명 한거에 놀라움이 따른다,1
샤머니즘과 폭력으로 물든 미국사회 그 속의 접합점 윌리엄블레이크,1
엠마왓슨짱짱 연기너무 잘해요,1
패트리샤 아퀘트 연기력 쩐다.,1
추억의 한국 갱스터 코믹 무비 어설픈 김혜수님의 경상도 사투리와 차승원의 오버 연기 이성재의 차분한 연기는 볼만한 영화,1
5공시절 어린나이에 충격적으로 본 작품..,1
"""원빈의 연기는 이때가 최고였다 다른배우들도 좋았고 OST """"소망"""" 도 굿이었음""",1
재밌는데여?,1
스토리는 빈약하지만 옹박의 토니쟈만큼 액션은 감탄 그자체!,1
정말 내생애최고의 시트콤 이런시트콤 다시 안나오려나..ㅋ,1
와 진짜 태어나서 처음 평점준다. 개낚였다는 분노에 차서.,1
마지막 라스트공연에서 뭔가 가슴을 흔들었다. 너희가 롹이다,1
창업하시는 분들 화이팅,1
지루한 감이 있지만 배우들 연기 좋고감정노동에 공감하며 재밌게 봄,1
너무너무슬프고 가족에대해 생각해볼수있는 계기가 된 드라마♡♡,1
"7시간짜리 영상이 존재한다면, 죽기전에 꼭 한번 보고싶다. 아름답고 슬픈 OST, 제니퍼코넬리의 눈부신 아역시절, 로버트드니로의 마지막 웃는 장면까지 정말 가슴속에 영원히 기억될 최고의 명작이다.",1
"문자로 소통, 시점변환, 코믹, 로맨스, 스토리 종합해봐도 드라마가 아주 명작인듯...",1
단지 10점 만점의 평점을 남깁니다.,1
재애애미이있어어요오,1
"간만에 괜찮은 영화 보았다고 생각한다.이런 번뜩이는영화는 망하고 평범한 명량은 천만을 넘는다.이런 것이 바로 현실인 것이다.참고로 본인이 좋아했던 영화는 지구를 지켜라, 귀여워, 등등...",1
진짜 뭐라고 말할수없을정도로 엄청난 충격을 준 명작이자 괴작랄까 에반게리온. 넌 날 오덕의 길로 가게만들었어.,1
무슨 싸이코같은 영화,1
소피마르소가 너무 이뻤다,1
굿잡,1
최고. 재미있지만 가볍지 않다. 병맛인데 따뜻하다.,1
"가정과 혁명, 사랑과 우정 -- 자칫 진부할 수도 있었던 소녀의 성장기를 엘르 패닝의 풍부한 연기와 시대적 낭만 속에 유기적으로 풀어낸 1시간 30분의 그림. 담담한 진행, 낙엽향 나는 음악, 그리고 충격적인 스토리의 삼박자에 넋을 잃었다.",1
신비롭고 오싹함?,1
어렸을때 본 영화인데... 지금 거의 20년 가까이 된 지금도 생생히 기억하고 있다...,1
단순하게 찍은 영화같지만 전혀 단순하지 않은... 깊이 생각하게 하는 영화함부로 평을 내리지 못할 영화 같다.. 신비스러우면서도 잔잔한 재미와 생각이 있는 영화 ^^,1
나와 함께 성장한 영화.,1
킬링타임용으로 적절한 영화,1
봐도봐도 다시 보고싶은 영화. 비됴 몇번 빌려봤나 몰라요.,1
영화를 보는 기쁨.. 가장 중요한 것이 무엇인가를 묻는다 ..,1
마음이 아픈영화 너무현실적이어서 더 그런영화장진영씨를 더 그립게 만드는 그런영화,1
제 친구를 보는 듯ㅋ 저예산 무명배우들로 이정도면 만점인거같네요~,1
"문득, 제노바가 가고싶어지네요..",1
존잼!!!!그와중에 마틴 졸귀ㅋㅋㅋ,1
참 잘 만들었다..... 그리고 남봉황 정말 이쁘게 나온다,1
영화관에서 7번을 봤던영화 이젠 영상으로만 볼수있는 이은주씨의 영화,1
니콜 키드먼의 사실감 넘치는 연기에 몰입해 보는 내내 긴장을 늦출 수 없었다.,1
한정된 공간 안에서 캐릭터와 스토리로 승부하는 영화. 빵빵 터지는 블록버스터들에 질렸을 때 보면 좋은-,1
좋아요,1
제 베스트무비가 되어버린 영화. 최고!!!,1
평점이 왜이리 낮지?,1
IMF해킹씬이랑 떼제베 헬기씬 이 두 장면으로 이미 클래식 인증!,1
다시보고싶다....인형극 할 때 나오던 노래 가사도 모르고 내내 흥얼거렸는데 ㅠ 명작도 이런 명작이 없다 ㅠ,1
조미 누님 얼굴 보느라 시간가는줄 몰랐네 ..전개도 괜찮고 끝까지 집중하게되는 영화,1
정말 너무재미잇는데 주군의태양보다 시청률안나와서 슬퍼요ㅜㅜ,1
핀헤드에게 영혼을 바치고 싶게끔 만드는 영화..고딕호러의 진수!!,1
너무재밌엉ㅛ 피카츄 오예,1
이별은 언제나 새로운 만남을 의미,1
독립영화치곤..짜임새나 아이디어가..굿인데요,1
야 라돈! 투게더 투게더!,1
진짜 지금봐도 걸작임 지니 ㅠㅠ너무웃겨,1
재밓구만,1
이건 꼭 봐야해라고 추천가능한 영화는 오랜만인것같다여운이아직도강하다...진정한 사랑,1
역시 기대를 저버리지 않는 언더월드 시리즈. 런닝타임이 짧아서 1점 깍았다!,1
남자의 애니 아닙니까!!,1
흑백영화지만 폭풍의 언덕 시리즈 중 가장 뛰어난 배우들의 연기를 만끽했다,1
박평식은 대체 뭘 파란 거냐? 삼류 밑바닥 인생들이 저게 전부지 뭐 대단한 스토리라도 있을까봐?,1
유튜브에서 볼 수 있어요 진심 꿀잼,1
이런 영화가 전국적으로 나오지 않는게 한이다.,1
끝났다는게 믿기지가 않네요.. ㅠㅠ,1
참 좋은영화다. 느낀점 뿐만 아니라 라이언빙햄 매력있네,1
좋은 영화는 역시 감동을 주는구나... 마지막 장면이 너무 울컥했다.,1
덴젤 워싱턴..믿고 보는 영화. 영화 구성과 시나리오까지 우수,1
어린시절 난 좋았다.,1
어린시절 내 모험영화에 시작,1
항상 진지함없이 세상에 무관심한 듯한 휴 그랜트 식의 언어와 연기로 소소하게 미소짓게하는 것이 관람 포인트. 정작 자신의 삶의 진지함을 조금씩 깨달으려는 노력이 영화의 매력. 우리나라는 수준미달 평론가들만 있나.,1
아직 세상은 무척이나 따듯하다는 것을 느끼게 해준 소중한 영화였습니다. 소아암에 걸린 아이가 희망을 잃지 않고 항상 웃는 모습에 많은 걸 배웠습니다. 좋은 영화입니다. 추천하고 싶습니다.,1
지금 살고 있는 시간들과 앞으로 살아갈 시간들에 대해 깊이 있는 생각을 하게 된다. 우리가 모르는 곳에서 아직도 인권을 위해 싸우는 많은 사람들이 현재도 존재할테고 앞으로도 계속 될 것이다.,1
멜라니 그리프스 예쁘다 브라이언 드 팔마 최고다,1
오랜감옥생활끝에서드디어탈출모습은정말지옥에서벗어난모습을보여준것같다감동적이다,1
인기검색어 보고 옛 생각나서 호평 써준다ㅋㅋ,1
감동 그리고 짠함...,1
총부리를 겨누던 이들도 우리와 같은 사람이었다.,1
