Column1,Column2
님얘기?,1
"오늘의 교훈: 자신의 주제에 맞게 살자
돈도 없으면서 되도않는 외제차 사지말고",1
ㅋㅋ옛날에 내친구 남친이 집이 좀 산다고 자랑했었는데 차도 비엠이었던것 같음 그런데 데이트할때마다 차안에서 삼각김밥먹었다고 ㅎㅎ 나중에 같이 친구 남친집 갈일있어서  가보니 사는집도 아니고 그냥 평범한 서민이었음.. ㅋㅋㅋㅋㅋㅋㅋ,1
본인들은 사람들이 지들부러워할꺼다 라고 생각하지만 실은 보는사람들은 한심하다 생각하지,1
젊은 유튜버들중에도 스포츠카 끄는 사람들 있던거 같던데,1
토사장이 대부분이지 ㅋㅋㅋㅋ부럽다 ㅠ,1
"맞아! 저런 차는 20대가 타야지 멋이지. 할아버지가 탈 수는 없지. 근데 가끔 백발의 노부부가 노란색 폭스바겐 비틀을 타는 걸 볼 수 있는데, 요건 할아버지, 할머니가 타도 꽤 멋있어.",1
26살????36살이아니고???,1
"와.  
특이한 내용 이네요 
세상에는 참 다양한. 사람들이 존재하는군요. 😀",1
Bmw는 언제부턴가  어째 참..  야앙.아취 이미지가..  그차 특인가,1
04:16 26살이세요? 저보다 형 같은신데,1
ㄹㅇ 젤 한심한 놈들이 벤츠c클 비엠3시리즈 이런거 ㅈㄴ 요란하게 타고 다니는 쉑들 ㅋㅋ,1
래인지로버 스포츠면 찐부자네요 ㄷㄷ,1
4:25  이때부터 약간 킹받…,1
하..부럽다,1
"사실 20대일때는 이해해줘야됨...
20대일때일때 스포츠카 오픈카 타보지...30대 넘어가서는 타기 쉽지는 않음...
20대후반넘어가면..현실적으로 힘든시기고...저것도 다 한때임
저렇게 겪어본사람은 30대 넘어가면 안함..오히려 안겪어본사람이 늦바람 부는게 무서움",1
워뇨띠는 자기 자산이 2400억 ㅋㅋ,1
5:09 킬포,1
카푸어 솔직히 ㅄ같지만 저사람도 그냥 금수저인거자나. 왜 자기가 번거도 아닌  금수저는 찬양하고 자기가 벌어서 카푸어짓하는 사람은 욕먹지.ㅋㅋ,1
"세상에 가장좋은복 부모복 도저히 이길수가 없음
부동산 자산만 300억 통장에는 얼마 있다는거야",1
걍 금수저자나. 어차피  아버지 돈 뜯어먹고 사는건데 카푸어 욕할거없다.,1
아하,1
"5:03 이분은 진짜인게 포르쉐로 레인지로버를 
문콕해버리면서 타잔아 좋은차를 타려면 저런 
퍼포먼스정도는 필요하다고",1
자연스럽게 나는 슈퍼카 엔진소리 멋진데 튜닝한 엔진소리 멋대가리 없고 왜저러고 다니나 싶음 ㄹㅇ,1
"옛날부터 드는 완전히 개인적인 생각이지만 
""겸손한 부자"" 보다 멋있는 개념은 없는것 같음",1
근데요 영상에 나온사람 욕 하는게 이해가 안되서 그러는데 첫번째 사람은 카푸어라도 본인이 리스크 감당하고 더 힘든 선택을하고 만족하는 사람이고 두번째는 태어나보니 다 이루어져있는 금수저인데 왤케 첫번째 사람은 디스하고 두번째 사람은 빨아 재끼는거죠 전형적인 노예근성이 박혀있어서 근본 다른 사람보면 숙이고 들어가는 습성땜에 그런가..,1
허 세,1
특: 진용진이 쟤네보다 돈 훨씬 많음. 대부분 카푸어지뭐,1
와 중산층 벽이 롯데월드타워만 하네ㅋㅋㅋ 성공의 비결이 뭐냐고 물어보니 물려받은거 하나도 없다고 대답하는 외국만화 생각나네,1
내가 미쿡인이라 그런가 스포츠카는 나이 들어서 타야 진짜 개간지임 미국아재들 이라서 간지 였던건가.,1
형은 걸어다니는 기업이잖아,1
5:05 문콕 따윈 신경쓰지도 않는다…,1
찐부자는 벤츠는 없어도 랜드로버는 꼭 하나있드만요,1
썸넬 브레이크 마렵네ㅋㅋㅋ 앞차가 테슬ㄹㅈ였음 팬텀 브레이크라고 주장 쌉가능일텐데ㅋㅋ,1
ㅋㅋㅋㅋㅋ 젊을때해봐야 한다고? 대출업무하는 사람으로써  저런애들  월불입액못 내서 또대출받고  매꾸고 신용불량떠서  카드론 현금서비스로 돌려막다  인생 족치는애들이  한두명이아님  차는 분수에  맞게 타야함 명심하센 일찍 차살돈 지금부터모아서 나중에 더좋은차사센,1
내가 유일하게 젊을때 많이 해봐야하지하는건 겁나 화려한..염색인데 ㅋㅋㅋㅌㅋ 카프어들은 약간 사고자체가 다른거같다,1
부릉부릉 거리는 놈들은 부러운게 아니라 ㅈㄴ 꼴불견인데.. 걍 민폐,1
하청공장다니는 3살위 형님이 20대때 스포츠카 몰았었음.. 그런분들도 렌트해서 얼마든지 탈수있었다는것,1
자동차 판매자분 목소리 배우같다 ㅋㅋㅋㅋ오징어게임 기훈이형 빚독촉자 닮은,1
진용진씨 나대지맙시다ㅋ,0
카푸어쉐끼도 떳떳해보이는데 얼공하시지ㅋㅋ,1
저 강정훈님볼때마다 진짜멋지다고생각합니다.,1
오늘도 카푸어같은 저급한 삶은 살면 안된다고 뼈저리게 느낍니다;;,1
"중산층이라고 안했습니다 
중상층",1
부모빨,1
"확실히 찐 재벌분이 2,500억 이러니까 신뢰가 확 간다...",1
뭐 거진 밤일하거나 총판색히들이겟지 ㅋㅋ,1
처음에 나온 사람 다음 사람 보고 현타 좀 오겠누 ㅋㅋㅋ,1
이래서 태어날때 부모가 돈없고 능력없으면 반은 실패한 인생임.만약 자신의 부모가 돈도 없고 능력도 없다?남들이 뭐라 해도 원망해도  됨.,1
부의 추월차선 읽어 보면 딱 저런 사람 내용 나오는데 ㅋㅋㅋㅋ,1
"""베블런 효과""",1
ㅎㅎㅎㅎㅎ겸손하게살자,1
5:36 시계는 섭마 차 포르쉐 레인지로버 ㅈㄴ검소하네,1
차값에. 취등록세를 왜 더하냐고,1
정보: 진용진도 다 살 수 있다,1
늙어서 놀아 뭐하나 젊어서 노는게 좋지,1
주호민 주민호 다 포르쉐911….,1
"어린 남자가 저런차 타면 좀 병신같긴 함.. 
본인은 멋있어보일줄 알겠지만 ㅋㅋ",1
ㅋㅋㅋㅋ 사람들이 저렇게 안사는거지 못사는게 아닌걸 지들만 모르네,1
네.. 중산층.. 중산층이네요..,1
연매출 1조되는 회사 운영하시는 울 할아버지 오래된 도요타 타신다….,1
ㅋㅋㅋㅋ 기만 너무싫다,1
"걸래나, 양아치, 카푸어 단순하게 생각해서 셋중 하나",1
이재용 딸이 7만원 짜리 옷입고 다닌다는 기사봤는데 ㅋ 갑자기 생각남,1
중간 비엠은 좆구형이라 싼건데 저런분은 취재안하시는게..최소 포르쉐이상 타는분이상이 적합할듯,1
고성능차사면 3개월동안만 재밋던데,1
애들아 저런 깡따구 없으면서 카푸어라고 막 욕하지마러~,1
나이 들어 타야 더 간지나던데??,1
그냥 평범한 보통? 정상? 적인 분들은 굳이 간지때문에 저러지는 않습니다!! 진짜 누구 말대로 한번밖에 없는 인생인데 최악의 노후를 보내고 싶지는 않거든요.. 물론 제 입장에선 타보고는 싶다만 굳이 저런식으로 무리 해서 타보고 싶지는 않네요...,1
다들 영상 보면서 느꼈을테지만 사람 내면 차이가 진짜 크네....,1
앞으로 중산층 기준은 2500억인걸로..,1
300억이..중산..층?,1
"안녕하세요
카푸어 10년차 입니다.",1
요즘 중산층은 돈이...,1
"저게 중산층이면 뭐 난민이야,,?",1
"백화점 발렛파킹 하다보면 슈퍼카 타는 20대 넘 많아서 현타옴.. 심지어 그 사람들은 카푸어도 아니고, 대부분이 1년에 6천 이상 백화점에 퍼붓는 금수저들..ㅠㅠ 글 적으면서도 현타 오네 에휴",1
카푸어 왜욕하는지 진짜 모르겠어요 요즘 욜로족이라고 한번쯤인 자기 인생을 즐기는 사람들을 소비개념까지 전부 존중해 줘야지 또 그런 분들이 진짜 고마운게 그분들 덕에 내 가치가 자동 상승되잖아 진짜 너무 고마워요 😄,1
"차가 되었건 사람이 되었건 둘 다 보여주기 식이면 오래 못 간다
어떤 것이든 나에게 맞지 않는 것을 비싸게 사는 어리석은 일은 하지 않았으면 좋겠다",1
그럼 홍대 다니는 시끄러운 노란색 포르쉐 타는 젊은애들 거의 카푸어라 보면 댐?? 존나 시끄럽고 경적 존나게 울리면서 타던데,1
당장 내일 죽어도 후회없이 사는게 아니라 당장 내일 죽어야 할거처럼 사네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
무지 부러운 사람 ..해,1
대한민국이 진짜 보여주기식 삶이 넘친다넘쳐,1
26살맞나? 와꾸는 거의 30대 중후반인데,1
중산층 지랄하네진짜,1
"카푸어 새,끼  후까쉬 잡다가  뒤에 갑부 나오는거보면  이불킥 아니냐",1
근데 차가 그리 좋은차들은 아님,1
서민 기준은 뭔고 그럼,1
카푸어 박제!,1
진짜 졸라한심하다 ㅋㅋ,1
"스포츠카는 나이들어서 타면 멋있지가 않다고??
로다주  죤나 간지나던데 ?ㅋㅋㅋ",1
"근데 아빠 밑에서 사무작 하는데 놀면서 200씩 받을텐데 그정도면 금수저 아니냐
근데 벤비아 말고 다른 회사 스포츠카는 거의 부자임",1
26살인데 거의 무슨 40대를 지난 인생의 바이브가 나오네 ㄷㄷ,1
20-30대는 그냥 무난하고 검소하게 k7정도가딱임,1
포르쉐이상은 웬만하면 걍 금수저임,1
전형적인 금융문맹이네요,1
ㅋㅋㅋㅋ카푸어라 생각하지 않는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 존나웃기네,1
개인적으로 노부부가 컨버터블 외제차 타는게 더 멋있을거 같음,1
금수저는 오라부터 다르구나 괜히 금수저가 아니네,1
은색 구형bmw 딱봐도 썩차인데 저게 멋있나,1
"형광바지 , 무스너클, 태크팩 급식들은 무슨 심리일까정말궁금합니다",1
특징 : 카푸어든 금수저든 결국 아버지 밑에서 일한다.,1
당구선수가 당구의신을 하면 얼마나 잘하지 궁금함,1
개인자산 300억이 중산층이라니....,1
"비엠 타시는 분은 폼생폼사~
그 다음 분은 ... 증산층이라...2500억...
연봉 4 천에  재산은 모닝+아이폰 뿐인데
나는 뭐지 ㅜㅡㅜ",1
돈 없는 놈들  비싼차 끌고다니는건  그져 남한테  나 이런차 탄다 하고  남한테 보여주고 싶은  허세지  뭐,1
부동산 회사가 건설 시행 하려면 회사 조온나 큰건데 ㄷ,1
중산층이 뭔 개소리냐 ㅋㅋ,1
다들저렇구나 카푸어들,1
"나는 우리집이 중산층인줄 알았는데... 
길바닥 거렁뱅이였구나...",1
"당장내일죽으면 멋있게 산것같지만
10년을 더 살면 남들 쉴때 멋안나게살것같은데",1
저사람들만이 이상한게 아니고 차 명품 이런거만 따지는 사회인식도 잘못된게있음,1
이건 진짠데 카페가는 사람들 치고 돈 많은 사람 못봄 부자들은 로스팅 기계 사서 직접 내려먹더라,1
2500억 말할때는 그렇게 놀라지 않았지만 귓속말로 해줄때 놀란것은 최소 조 단위겠네...,1
않이 썸넬 여자를 만났어야지 뭐하는건데 초심 찾자,1
300억이 중산층... 음,1
26세 실화??,1
재범달려님 나올줄알았는데,1
카푸어: 품위유지비~,1
카푸어 허세 역겹네,1
"2:53, 4:20 본인 아버지 살아계시면 아버지라고 해야 됩니다 여기서부터 차이가 나네요",1
카푸어 주차해놓은거봐ㅋㅋㅋㅋ 다른건 안보이고 주차가 진짜 화딱지나게하네,1
집안이 중요하고 좋긴 하다..,1
제주도분 자산 생각하면 치킨값을 자동차에 쓰는 셈인데 되게 검소한듯,1
3:25 당장내일 안죽으니까 후회하게 되는거아냐 그래서 참고 사는거지 ㅋㅋㅋㅋ,1
카푸어들 우르르 다 몰려오겠네 ㅋㅋㅋㅋ,1
품위유지비가 아니라 가오유지비로 바꿔주십쇼,1
이름 잘못봐소 주호민인줄 알았자 ㅋㅋㅋㅋ,1
나도 부동산이나 해야겠다,1
항상 옆에 여자태우는거 보고 몸팔릴남자가 몸파는 여자를 대리고다니네 라고 생각했는데,1
"아니 뭐 자기가 무리해서 좋은 차 사든 말든 자기 좋다니까 상관 없는데
제발 그…엔진 튜닝은 하지 마세요..아무도 님 엔진소리에 관심 없어요",1
나는 차라도 사고싶다..,1
이건 진짜 궁금했는뎈ㅋㅋㅋㅋ,1
월 4천씩 버는나,1
"사실 저게 중산층이다 제벌과 갭이 엄청나기 때문이다.
참고로 서민과 중산층도 갭이 엄청나게 크다......",1
아… 금수저가 눈깔이 두개라……,1
솔까 첫번째분 가족 친척이거나 친구면 한심하게 볼테지만.. 솔직하게 다 말하는 것도 보면 나쁜 사람은 아닐지도..,1
차는돈이아니라 용기로사는거여서ㅋㅋㅋ,1
멋이없다,1
저금한다 해도 끝도 없는데 막 쓰는 것도 괜찮은 방법이지,1
저 금수저 청년은 자산 규모에 비하면 되게 검소하네요.,1
존나 한심하네...,1
같은 아버지일 다른 분위기,1
한 번 사는 인생 멋지게 살다 가고 싶겠지만 혼자만의 착각 속에 빠져 살다 가는 듯,1
"처음 사람도 아버지 밑에 일한다거나 부모님께서 아파트를 소유한거 봐서는 카푸어는 아니고, 할부 풀쓰고 당장의 저축 따위는 신경 안써도 되는 수준인듯. 그게 가능한게 부모님 배경이있어서 그런건데 아마 본인은 못 느낄듯.  두번째는 너무 넘사..",1
부동산 자산 300억이 중산층이구나... 먼지수저는 웁니다...,1
금수저들은 굳이 중고차를 안사고 새차를 산다는 말이 가장 킹받네 ㅋㅋㅋㅋㅋ,1
저런 부자들은 자기보다 돈많은 사람들만 보고있고 가지지않은사람들의 얼마나 있는지 인지하지 못하기때문에 중산층이라고 하는겁니다,1
은혁이형이 몬가 멋있다 모닝타는게,1
진용진도 영상에 나온 차 다탈수있지,1
bmw 저게 무슨 스포츠카냐 똑바로 취재해라,1
카푸어 개불쌍하다 ㅋㅋㅋㅋㅋㅋㅋㅋ 모두가 불쌍하게 보는줄도 모르고 멋있어보이겠지? 이생각하고있는거아냐 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
"4분51초 저분 300억 ㅋ
나는 1년에 1억  
저분차 2대
나는차 4대 ㅋ
가격은 내가 조금 더 비싸다 
정신차리자ㅜㅜ차 다갔다 팔고",1
서울에 주로 외제차들이 많던데 거의 카푸어란 소리네…,1
상류층 인데 중산층 이라니.... 대단하네요 진용진님 정도가 중산층? 이죠,1
"외제차 보면 드는 생각
1.카푸어네 









...",1
부산에 살고있는데 부산 주말 번화가 에 보면  늦은시각 젊은애들이 꼭 부ㅇ앙부앙아아아앙ㅇ  타고 계속 돌고 돌아 ..... 그런애들도 카푸어 ??ㅋㅋㅋㅋ,1
"안타깝지만 보여주기식도 아닌게 외제차중고타고 다닌다고
전혀 부럽거나 하지가 않다 요세 돈좀 있는 사람들도 많고
유튜브로 외제차혹은 부자들을 많이 접해봐서
저정도론 피식하고 말지ㅋ",1
4시리즈에다 저 튜닝을 왜하지; 차라리 m4 를 사지 ㅋㅋ,1
"뒤에 나오는 금수저 분은 얼굴 때깔이 다르네...
난 울아들 안전하게 운송할 지금의 국산 중형 suv만으로도 만족하...는데 어째서 눈물이...?",1
"6~7천이면 나한테는 주식 자산 금액인데.... 카푸어 친구야, 너 나랑 나이차이도 얼마 안나는거같은데 댓글 꼭 보길 바래
 나도 20대고 법적 재산 내가 더 많아보인다.
근거는 니 차값 = 내 주식계좌'만'
물론 지금까지 인생은 니가 훨씬 더 재밌게 살은거같아보이긴하는데 딱히 부럽지는않고 그냥 잘 살아ㅋㅋ
하나만 말해주자면 어디서 봤는데 태어날 때 가난한건 니 잘못이 아닌데 죽어서도 가난한건 니 잘못이 맞다더라..",1
민호 형!!,1
ㅋㅋㅋ 중산층 26세 아들 부동산 자산 300억  세금 함 신고해야겠당,1
"람보르기니, 페라리, 맥라렌, 롤스로이스 등등 고가의 슈퍼카는 90%이상이 회사 리스 차량이라고 합니다.",1
