,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,predict
238,(한요한 접신중),(한요한 접신중),곽철용ᆞ45년 후,2019-10-31T12:48:39Z,0,https://yt3.ggpht.com/ytc/AKedOLRISv2XpEAf42bkztU2D_bFtI62KdDcp7Xal0s3=s48-c-k-c0x00ffffff-no-rj,good_feedback
239,썸낼보고 클릭안할수가 없엇다..,썸낼보고 클릭안할수가 없엇다..,Only Be Young steve,2019-10-31T12:47:44Z,0,https://yt3.ggpht.com/ytc/AKedOLQ659QOOQgpxxm3TT6XnMNyQgzR1H7tCJFKDIJx2g=s48-c-k-c0x00ffffff-no-rj,good_feedback
240,서울에서 한번 살아보고 싶긴하다....,서울에서 한번 살아보고 싶긴하다....,Holly Molly,2019-10-31T12:45:49Z,0,https://yt3.ggpht.com/ytc/AKedOLRMrff4Yyu1_i6j8BX3QXj0kF69T8Ce72NnFlPdcVo=s48-c-k-c0x00ffffff-no-rj,good_feedback
241,궁금증을 제보합니다<br>우유는 소 젖을 짜서 나오거 잖아요<br>그럼 돼지나 개나 다른 동물들 젖을 짜서 우유를 못만드나요?<br>그리고 다른 동물들 젖짜서 한번 드셔주세요,"궁금증을 제보합니다
우유는 소 젖을 짜서 나오거 잖아요
그럼 돼지나 개나 다른 동물들 젖을 짜서 우유를 못만드나요?
그리고 다른 동물들 젖짜서 한번 드셔주세요",매리야스,2019-10-31T12:23:54Z,0,https://yt3.ggpht.com/ytc/AKedOLRWR3-SVJsRqlpdpTwJmaI2ZBOIrtgyeZE7DFNG=s48-c-k-c0x00ffffff-no-rj,contents
242,구독자 100만 축하합니다 제가 4만때부터봤는데,구독자 100만 축하합니다 제가 4만때부터봤는데,윤태진,2019-10-31T12:22:59Z,0,https://yt3.ggpht.com/ytc/AKedOLQ1PgViBYf-zq_JD6t0s3v8Ccsy1OaDptl_UDWNnQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
243,영수증은 어떻게 만들어지는지 궁금해요,영수증은 어떻게 만들어지는지 궁금해요,시바견,2019-10-31T12:21:39Z,0,https://yt3.ggpht.com/ytc/AKedOLT5Xlhcten7qJV4-vXCyAMN8VQWVj7z8CCbnLlvTg=s48-c-k-c0x00ffffff-no-rj,contents
244,홍대 클럽 안가본지 오래 됐는데 이런 곳에서 다시 볼 줄이야... 잘 봤습니다 반갑네요 ^^,홍대 클럽 안가본지 오래 됐는데 이런 곳에서 다시 볼 줄이야... 잘 봤습니다 반갑네요 ^^,바라사제 타로: 수호령이 존잘생,2019-10-31T12:21:27Z,0,https://yt3.ggpht.com/GFfiebKBBeJsSI5UWQst7L4DV6srQ3IAeT61emVEkJ6pFBDxsM4GWzR5HLRJgXtmLedZcSKiUA=s48-c-k-c0x00ffffff-no-rj,good_feedback
245,안 들어올 수가 없는 썸네일이다,안 들어올 수가 없는 썸네일이다,이견우,2019-10-31T12:18:17Z,0,https://yt3.ggpht.com/ytc/AKedOLRFhD0glLMWopdon1h3jU4lETAPlQYb3ceO2Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
246,레드소네트 화이팅하시고 홍대 놀러가면 꼭 보러갈게요~ 용진님 오늘도 좋은 일 하셨네요ㅋ,레드소네트 화이팅하시고 홍대 놀러가면 꼭 보러갈게요~ 용진님 오늘도 좋은 일 하셨네요ㅋ,이상진,2019-10-31T12:11:37Z,0,https://yt3.ggpht.com/ytc/AKedOLQyz6t3MTlZ8tpodZbSSfXsIJq7bfHXzxaAQzx0=s48-c-k-c0x00ffffff-no-rj,good_feedback
247,ㅋㅋ 순수한 인간미.... ^^ 그러네요.,ㅋㅋ 순수한 인간미.... ^^ 그러네요.,ANDY PARK,2019-10-31T12:06:47Z,0,https://yt3.ggpht.com/ytc/AKedOLTwhfzPlD41O9vPe8OQWQVL37hRIQUtY-EX9URSBw=s48-c-k-c0x00ffffff-no-rj,good_feedback
248,썸네일 아헤가오?,썸네일 아헤가오?,//頭部가 깨진盧의潔한靈魂,2019-10-31T11:58:08Z,0,https://yt3.ggpht.com/ytc/AKedOLRjsTIE3AHq0o-mwSJVYpwL7tQxunyR7y0J_iiU=s48-c-k-c0x00ffffff-no-rj,good_feedback
249,용진이형 말투가 약간 흐느적거린다고 해야하나? ㅋㅋㅋㅋㅋㅋㅋ,용진이형 말투가 약간 흐느적거린다고 해야하나? ㅋㅋㅋㅋㅋㅋㅋ,S y,2019-10-31T11:57:10Z,0,https://yt3.ggpht.com/ytc/AKedOLTDg7v9UtMPxfhWL8taf1R-ADebNafGtq47NMSW9Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
250,형 가수출신이라서 노래잘부르네!!,형 가수출신이라서 노래잘부르네!!,Draoden,2019-10-31T11:52:15Z,0,https://yt3.ggpht.com/9txqw6ssCcX7YMWmAk_SlKDqTgy9NgtRC_DmX_-ooGs7oIYeZa-KUDwc5hvJe9_urKOzAy0L=s48-c-k-c0x00ffffff-no-rj,good_feedback
251,궁금한 게 있는데 유튜브 영상을 볼 때 속도를 2배로 하면 해당 영상을 올린 사람은 수익을 절반밖에 못 받나요?,궁금한 게 있는데 유튜브 영상을 볼 때 속도를 2배로 하면 해당 영상을 올린 사람은 수익을 절반밖에 못 받나요?,존인存人,2019-10-31T11:43:58Z,1,https://yt3.ggpht.com/ytc/AKedOLQ2jQRlM82uvvV9WJqwN1duSVwmS2Iv8X6usK_a=s48-c-k-c0x00ffffff-no-rj,contents
252,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=5m02s"">5:02</a> 옆에 코스프레 렘인가욬ㅋㅋ 와중에 노래는 클래식으로 대체하는 센스..",5:02 옆에 코스프레 렘인가욬ㅋㅋ 와중에 노래는 클래식으로 대체하는 센스..,고양이가 지배를 세상한다,2019-10-31T11:37:45Z,0,https://yt3.ggpht.com/ytc/AKedOLSAuFOTlNj6H9E6p9RFCfxi3a73F0pZ3raG3S2F=s48-c-k-c0x00ffffff-no-rj,good_feedback
253,썸넬을 보고 어떻게 안들어와ㅋㅋㄱㄱㅋ,썸넬을 보고 어떻게 안들어와ㅋㅋㄱㄱㅋ,도릐,2019-10-31T11:32:31Z,0,https://yt3.ggpht.com/ytc/AKedOLRo1vMAB72lDWGxwrLHNe4oDrC8kI1j_7_ITIOukg=s48-c-k-c0x00ffffff-no-rj,good_feedback
254,방구도까스인데까스경보기에방구뀌면경보음이울릴까?,방구도까스인데까스경보기에방구뀌면경보음이울릴까?,김삿갓,2019-10-31T11:24:08Z,0,https://yt3.ggpht.com/ytc/AKedOLQz5ORfcV7O07jp_4PHJj3wUqaFKfiABTgcI-9SUw=s48-c-k-c0x00ffffff-no-rj,contents
255,보험회사 tv광고에 <br>&quot;상담만 받아도 ~~를 드립니다”<br>이거 진짠가요,"보험회사 tv광고에 
""상담만 받아도 ~~를 드립니다”
이거 진짠가요",JiHyun]:,2019-10-31T11:14:37Z,1,https://yt3.ggpht.com/ytc/AKedOLQ_GTRHIhMA6MleFC4diINfpagaoqBNj4kLkzRK=s48-c-k-c0x00ffffff-no-rj,contents
256,"썸네일 공포영화사진인줄...  ,;;","썸네일 공포영화사진인줄...  ,;;",MIN Tech -민테크,2019-10-31T11:09:31Z,0,https://yt3.ggpht.com/ytc/AKedOLSGfdLDfXeTkr-Y1pOmldDeb3tFD4O2Mn6-z1ixoQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
257,썸네일 흰자땜에 클릭ㅋㅋㅋㅋ,썸네일 흰자땜에 클릭ㅋㅋㅋㅋ,제이선,2019-10-31T11:04:24Z,0,https://yt3.ggpht.com/ytc/AKedOLSB_c5LlOB0fVXCPSOj7yxYRvWguCQ70umabw_y=s48-c-k-c0x00ffffff-no-rj,good_feedback
258,섬뜩하다 ㅋㅋㅋ,섬뜩하다 ㅋㅋㅋ,B dove Pyun,2019-10-31T11:00:41Z,0,https://yt3.ggpht.com/ytc/AKedOLRbUXDIzabAusiuRYET5vENEJk2nuTW2iX-RJZdFg=s48-c-k-c0x00ffffff-no-rj,good_feedback
259,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m22s"">2:22</a> 아니 누구한테 준거야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2:22 아니 누구한테 준거야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,J W,2019-10-31T11:00:15Z,3,https://yt3.ggpht.com/ytc/AKedOLSLmBrXcVHKmvfGW1oeCIloZ0UDcWRUwCo77k3YVQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
260,ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,러블리,2019-10-31T10:59:21Z,0,https://yt3.ggpht.com/ytc/AKedOLRY92QUlrwEp3EoYZn1fn8RAwILoGWVnbo-2raXxPc=s48-c-k-c0x00ffffff-no-rj,good_feedback
261,영상 마지막으로 갈 수록 레전드네 ㅋㅋㅋㅋㅋㄹㅇ,영상 마지막으로 갈 수록 레전드네 ㅋㅋㅋㅋㅋㄹㅇ,묘목싸개,2019-10-31T10:58:16Z,1,https://yt3.ggpht.com/oimPXMX3sGgr0Sf5pf38lrhZOYw2OoxvuIk7k-7lj8JZ12qs3vqINYKI6yb9a1dz4otXjMXwtw=s48-c-k-c0x00ffffff-no-rj,good_feedback
262,ㅋㅋㅋㅋㅋㅋ 개귀여움,ㅋㅋㅋㅋㅋㅋ 개귀여움,김시연,2019-10-31T10:42:19Z,0,https://yt3.ggpht.com/ytc/AKedOLSn7dQaoCxYYppT-59evGZlu0isntewYEqHLQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
263,형 마라톤은 앞에서출발하는사람이유리해??아니면 앞뒤가같아?,형 마라톤은 앞에서출발하는사람이유리해??아니면 앞뒤가같아?,이민혁,2019-10-31T10:34:12Z,0,https://yt3.ggpht.com/ytc/AKedOLRisuga4R0tP_zFVVJepBqexB62ty70RunMqNGN=s48-c-k-c0x00ffffff-no-rj,good_feedback
264,개짓는소리 좀 안나게해라 아저씨 찾아주세요 궁금하네요 하핳ㅋ,개짓는소리 좀 안나게해라 아저씨 찾아주세요 궁금하네요 하핳ㅋ,느와,2019-10-31T10:33:18Z,1,https://yt3.ggpht.com/ytc/AKedOLSyaFm4p9VBW5meMTBlaIlmXokt78Uti2Vp9cGj=s48-c-k-c0x00ffffff-no-rj,good_feedback
265,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m13s"">2:13</a> 진용진웅",2:13 진용진웅,고윤후,2019-10-31T10:27:39Z,1,https://yt3.ggpht.com/ytc/AKedOLT459XUdYXUmwK4DUMph2kkXv1q8CjRXUC8sCw1=s48-c-k-c0x00ffffff-no-rj,good_feedback
266,썸네일 ㅈㄴ 무섭네 ㅋㅋㅋㅋㅋ,썸네일 ㅈㄴ 무섭네 ㅋㅋㅋㅋㅋ,마이무,2019-10-31T10:19:16Z,0,https://yt3.ggpht.com/ytc/AKedOLRW6iyvbSa4L9nG4FbgWF1pCZXGWScIegq3acVP3w=s48-c-k-c0x00ffffff-no-rj,good_feedback
267,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m33s"">4:33</a> 무슨약 하셨어요? ㅋㅋㅋ",4:33 무슨약 하셨어요? ㅋㅋㅋ,MajorTom,2019-10-31T10:18:53Z,0,https://yt3.ggpht.com/ytc/AKedOLSVpwri52n7HdxwMg9ehCindn4zevQ1w5anUFjRSkk=s48-c-k-c0x00ffffff-no-rj,good_feedback
268,이삿집 크레인차 뒤에 항상 있는 훌라우프가 무슨 용도인지 궁금해요,이삿집 크레인차 뒤에 항상 있는 훌라우프가 무슨 용도인지 궁금해요,밀렵꾼,2019-10-31T10:09:36Z,1,https://yt3.ggpht.com/RrinI_JWEYtklHMb6-umk59C4KPpHuWBl3jzhLoGbbE2v4wzG0Xlm9hguy3TgVIbTVxdp9JPKA=s48-c-k-c0x00ffffff-no-rj,contents
269,구독자 역시 100만명넘었네 ㄷㄷ <br><br><br><br><br>형 사랑해~♡♡,"구독자 역시 100만명넘었네 ㄷㄷ 




형 사랑해~♡♡",@ㅅ@,2019-10-31T10:08:13Z,0,https://yt3.ggpht.com/gEcggfE8Vk08nBHDk3RUG_g4NFUgOWMuq_7plEetCf2_w1UCU-DPGdaf0V8j5D0z7V0_q5YJdA=s48-c-k-c0x00ffffff-no-rj,good_feedback
270,내가 미쳐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내가 미쳐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Wolf White,2019-10-31T10:02:25Z,0,https://yt3.ggpht.com/ytc/AKedOLS2aoRKFKel6e8Lp6qQMRqDIFYsQrUMOaePgrrsfA=s48-c-k-c0x00ffffff-no-rj,good_feedback
271,썸네일 ㅋㅋㅋㅋㅋ 신내림,썸네일 ㅋㅋㅋㅋㅋ 신내림,풋시,2019-10-31T09:58:24Z,2,https://yt3.ggpht.com/ytc/AKedOLTsw9jyku_fbpKBSvRaTdz3MmpVO0D_HeOmJvqX=s48-c-k-c0x00ffffff-no-rj,good_feedback
272,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이젠 하다하다 밴드 공연까지 도와주네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이젠 하다하다 밴드 공연까지 도와주네,Maru,2019-10-31T09:35:22Z,0,https://yt3.ggpht.com/ytc/AKedOLSHG4raVzsPdler_Xwp7VitEq7lV2BwNIgX1ijV1w=s48-c-k-c0x00ffffff-no-rj,good_feedback
273,썸네일보고 안 즐어올 수가 없었다..,썸네일보고 안 즐어올 수가 없었다..,지화니,2019-10-31T09:34:18Z,1,https://yt3.ggpht.com/ytc/AKedOLQMlYalEEJgjjfNm20ZYqMaabZdYDOtP4hvKNIO=s48-c-k-c0x00ffffff-no-rj,good_feedback
274,기타치시는 여성분 내 스타일인데? ㅎㅎ,기타치시는 여성분 내 스타일인데? ㅎㅎ,Fillin,2019-10-31T09:16:53Z,1,https://yt3.ggpht.com/kQA9VooWLFFXu4uSZXQoXCRGPXP-hLS-4m9W3cJEJJWpN-VHn_8XRw5ReDTYT34liytrdXEE=s48-c-k-c0x00ffffff-no-rj,good_feedback
275,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m55s"">2:55</a> 리제로 렘? ㄸ",2:55 리제로 렘? ㄸ,두각,2019-10-31T09:08:08Z,3,https://yt3.ggpht.com/r0FnkkOz2U-TBF9ETYNootccGhRwRFYtwnPKadOXoUyRWitn5NcBQFMy8b9a3NNcIyHwFMIM=s48-c-k-c0x00ffffff-no-rj,good_feedback
276,메탈밴드인가요? 이렇게나마 록의 명맥을 이어주시는 밴드분들도 감사하고 그걸 도와주시는 용진님께도 정말 감사드립니다 ㅋ,메탈밴드인가요? 이렇게나마 록의 명맥을 이어주시는 밴드분들도 감사하고 그걸 도와주시는 용진님께도 정말 감사드립니다 ㅋ,Be Free,2019-10-31T09:01:08Z,0,https://yt3.ggpht.com/ytc/AKedOLQGsDIZR6PH13Cvtal89XzqgctxMUiejKSiN5UP=s48-c-k-c0x00ffffff-no-rj,contents
277,돠드림 없어지는줄 ㅋㅋㅋㅋ,돠드림 없어지는줄 ㅋㅋㅋㅋ,호박고구마,2019-10-31T08:59:34Z,0,https://yt3.ggpht.com/ytc/AKedOLQDaJDwEYeaFiGBBzx9PoZaJrsPXNryDFNNZJEB=s48-c-k-c0x00ffffff-no-rj,good_feedback
278,코를 안파고 아주 오래오래 있으면 코가 꼬딱지로 막힐까?,코를 안파고 아주 오래오래 있으면 코가 꼬딱지로 막힐까?,very WOW,2019-10-31T08:56:17Z,0,https://yt3.ggpht.com/ytc/AKedOLSf1asuDokAnZOoiBPOO9Pgp8hLaSWwnYwdE8-2bg=s48-c-k-c0x00ffffff-no-rj,contents
279,"돠드림 컨텐츠 오랜만에 업로드 하시네요. 그것을 알려드림 만큼이나 재밌었는데, 근래에 자주 업로드 되지 않아 서운하던 참이었습니다.","돠드림 컨텐츠 오랜만에 업로드 하시네요. 그것을 알려드림 만큼이나 재밌었는데, 근래에 자주 업로드 되지 않아 서운하던 참이었습니다.",킴,2019-10-31T08:37:57Z,0,https://yt3.ggpht.com/ytc/AKedOLQGiXJQ4NWVrhAoPwiy-ZdzxRajfI7CmrRSLCkE1DwZZDgkwg1JvH0Gb-DovEoTlws=s48-c-k-c0x00ffffff-no-rj,good_feedback
280,이 썸네일을 보고 어떻게 안들어와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이 썸네일을 보고 어떻게 안들어와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,제크칩,2019-10-31T08:30:24Z,0,https://yt3.ggpht.com/ytc/AKedOLQSL8FYRU_Akbu1VJYZmLWiSVCUoM7hSIGU4omDyg=s48-c-k-c0x00ffffff-no-rj,good_feedback
281,역대급 썸네일ㅋㅋㅋㅋㅋㅋㅋㅋㅁㅊㅋㅋㅋㅋ,역대급 썸네일ㅋㅋㅋㅋㅋㅋㅋㅋㅁㅊㅋㅋㅋㅋ,Neff_,2019-10-31T08:27:20Z,0,https://yt3.ggpht.com/ytc/AKedOLTEoB5IkshbDXHjWkWymzRv7Rj1OuhjcnuYUWKTow=s48-c-k-c0x00ffffff-no-rj,good_feedback
282,ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,H. Crespo,2019-10-31T08:14:13Z,0,https://yt3.ggpht.com/ytc/AKedOLRBJadh-l54dgkd154hlSiFBVJeVoJhqEOL0JRN4Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
283,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=02m54s"">02:54</a> 렘... 그는 무엇인가?",02:54 렘... 그는 무엇인가?,kariz,2019-10-31T08:06:44Z,2,https://yt3.ggpht.com/ytc/AKedOLTQ-kPPvrrBW-FNYBRqPYSFJzI926U3taLm4Xb2=s48-c-k-c0x00ffffff-no-rj,contents
284,백만유튜버 진용진... 그는 못하는게 뭘까?,백만유튜버 진용진... 그는 못하는게 뭘까?,블루나무,2019-10-31T07:59:40Z,2,https://yt3.ggpht.com/ytc/AKedOLRfsE79zrRNqZZAXRMHpmbfdFqy2bKUzgkPLx22zQ=s48-c-k-c0x00ffffff-no-rj,contents
285,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m52s"">2:52</a> 렘",2:52 렘,송영웅,2019-10-31T07:58:36Z,0,https://yt3.ggpht.com/I_5sfRM_H4IFqZ0anZ9amW3du8nFIG_Mlep7nqsy8bdWlvBuistvoCJP0x5mJcAIN-O24Vs6yUE=s48-c-k-c0x00ffffff-no-rj,good_feedback
286,썸네일보고 어떻게 안들어올 수 있겠어,썸네일보고 어떻게 안들어올 수 있겠어,Yo그리니야,2019-10-31T07:52:52Z,0,https://yt3.ggpht.com/ytc/AKedOLQKUJ7vgKzut5U_yv0GpX8Jw1yrOSk48oLtCTzIXdQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
287,훈훈하다,훈훈하다,Lightben,2019-10-31T07:48:13Z,0,https://yt3.ggpht.com/ytc/AKedOLQv_Vo1wSEwV3UlmslMyoXnoUi3t9dGY24fzpjnFQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
288,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=03m30s"">03:30</a> 이런것이 파므파탈? 이라고 하는건가요?",03:30 이런것이 파므파탈? 이라고 하는건가요?,김주영,2019-10-31T07:44:32Z,0,https://yt3.ggpht.com/ytc/AKedOLSUf1pIo1Di51h2I97O75XHDZ50COArN-yc9pDChQ=s48-c-k-c0x00ffffff-no-rj,contents
289,Nice singing. Nice face.<br>Nice showmanship.<br>Rocknroll 🎸 Jinyoung Jin. 😘,"Nice singing. Nice face.
Nice showmanship.
Rocknroll 🎸 Jinyoung Jin. 😘",Marlin Siraegy,2019-10-31T07:39:21Z,0,https://yt3.ggpht.com/ytc/AKedOLRq8t6yf-OWXPK2dlfhvZlghC6Jk9JO8D-aaJETOg=s48-c-k-c0x00ffffff-no-rj,good_feedback
290,저두돠드림신청했었는뎅 아쉽게 연락이없었네용ㅜㅜ 다음에한번더 신청해보겠습니다!,저두돠드림신청했었는뎅 아쉽게 연락이없었네용ㅜㅜ 다음에한번더 신청해보겠습니다!,Deok-gi TV,2019-10-31T07:37:33Z,0,https://yt3.ggpht.com/M_NnRLR5WHNbLnbh2cNYE2zCIjY2h3AgH8dE06uDdCiop2E5dzfPXzw422SeTrxLPwuxDk9M=s48-c-k-c0x00ffffff-no-rj,good_feedback
291,여자분이 예쁘다,여자분이 예쁘다,제로,2019-10-31T07:36:13Z,0,https://yt3.ggpht.com/ytc/AKedOLRUyBXTDG1eoeTy8gaJ1OAE_l-eR-zS-d72jUAK=s48-c-k-c0x00ffffff-no-rj,good_feedback
292,락이 저작권에 걸리면  비슷한 신나는 노래 나와야 자연스러운데 클래식으로 대챜ㅋㄱㄱㄱㅋㄲㄲㅋㄱ,락이 저작권에 걸리면  비슷한 신나는 노래 나와야 자연스러운데 클래식으로 대챜ㅋㄱㄱㄱㅋㄲㄲㅋㄱ,ᄉᄋᄀ,2019-10-31T07:27:55Z,19,https://yt3.ggpht.com/ytc/AKedOLQ4vQhfl2shcsQ0CYXBEHChSU3CLBQH5WiMye8zRA=s48-c-k-c0x00ffffff-no-rj,good_feedback
293,유튜버 얌무님이 만드는대형것들 어떻게 만드는지 궁금해요,유튜버 얌무님이 만드는대형것들 어떻게 만드는지 궁금해요,seo woo,2019-10-31T07:21:52Z,0,https://yt3.ggpht.com/ytc/AKedOLS1hsZvg6OLFhhyIT8y-xL9vsJTh871rHNFe9wX=s48-c-k-c0x00ffffff-no-rj,contents
294,몰폰중인데 ㅈㄴ뿜음ㅜㅋㅋㅋㅋ,몰폰중인데 ㅈㄴ뿜음ㅜㅋㅋㅋㅋ,백승주,2019-10-31T07:11:18Z,0,https://yt3.ggpht.com/ytc/AKedOLSUAm5OSuSXXFACm4dxqee7sfVx7XPXGJ1J0XnU_g=s48-c-k-c0x00ffffff-no-rj,good_feedback
295,헐...제 고등학교 동창인데 같이찍은 사진 자주올리던데 이렇게 보니 반갑네요!!!!!,헐...제 고등학교 동창인데 같이찍은 사진 자주올리던데 이렇게 보니 반갑네요!!!!!,쀼빠,2019-10-31T07:01:04Z,0,https://yt3.ggpht.com/ytc/AKedOLQ_Vmc8PqziRhaOJhkVLaqWPbFr4QehCJe74A=s48-c-k-c0x00ffffff-no-rj,good_feedback
296,네?,네?,H Dearmyloving,2019-10-31T07:00:36Z,1,https://yt3.ggpht.com/ytc/AKedOLRXix-XP8y5ndID_Amt38FzooYgvcZhVm2jowTk=s48-c-k-c0x00ffffff-no-rj,good_feedback
297,썸네일 우와...,썸네일 우와...,XZNDS,2019-10-31T06:59:14Z,1,https://yt3.ggpht.com/ytc/AKedOLSjvUQZebuqJRA1ujgf-KAC7vIfFhQsMbSBapWUgA=s48-c-k-c0x00ffffff-no-rj,good_feedback
298,114에 문자보내면 읽나요??궁금해요,114에 문자보내면 읽나요??궁금해요,ᄉᄋᄋ,2019-10-31T06:54:41Z,1,https://yt3.ggpht.com/ytc/AKedOLQF1Vp5E-Is1bOvpi-7rdbrtXjtt3VoI0ENGmvg=s48-c-k-c0x00ffffff-no-rj,contents
299,두바이가서 구걸 해주세요 얼마 버는지 궁금합니다!!!!!,두바이가서 구걸 해주세요 얼마 버는지 궁금합니다!!!!!,라라라운드,2019-10-31T06:42:37Z,1,https://yt3.ggpht.com/ytc/AKedOLTYL40PuxLPP5l-eAWYD0ISytYaJgKVZgRk6Q=s48-c-k-c0x00ffffff-no-rj,contents
300,휘바람불면 뱀 나오는지 확인해주세요.<br>이런 옛말 확인 해주세요 옛말 틀린거 하나 없다는데 <br>😤,"휘바람불면 뱀 나오는지 확인해주세요.
이런 옛말 확인 해주세요 옛말 틀린거 하나 없다는데 
😤",sonz s,2019-10-31T06:37:21Z,0,https://yt3.ggpht.com/ytc/AKedOLRPkrpWS-EXq8t7tlIYHEWU2PeKEO3jFTR2DfJo=s48-c-k-c0x00ffffff-no-rj,contents
301,갑자기 썸네잏 바뀌었네 ㅋㅋ,갑자기 썸네잏 바뀌었네 ㅋㅋ,보리줘,2019-10-31T06:25:16Z,1,https://yt3.ggpht.com/ytc/AKedOLQny3btB8GyELKXjDNSJuDkIVjhLw-haewga3fQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
302,돈까쓰 조아하쎄요?,돈까쓰 조아하쎄요?,배성빈,2019-10-31T06:23:08Z,1,https://yt3.ggpht.com/ytc/AKedOLSHHvTZMvlkgvLDHp8Tyiz1KJUeFq0Cxa7X-sZjVA=s48-c-k-c0x00ffffff-no-rj,good_feedback
303,로또 번호 받기 사이트 진짜인가 아닌가 혹은 불법인가 궁금증 풀어주세요,로또 번호 받기 사이트 진짜인가 아닌가 혹은 불법인가 궁금증 풀어주세요,won jae u,2019-10-31T06:15:56Z,0,https://yt3.ggpht.com/ytc/AKedOLSwuxQXkvfNDejVaExljb6mgVShdD_hnc4rkA=s48-c-k-c0x00ffffff-no-rj,contents
304,aor !?,aor !?,JongJin Lee,2019-10-31T06:11:58Z,0,https://yt3.ggpht.com/ytc/AKedOLS0gwSdQo0tn0jnjJ3J9Dx5W0hnVpImHVd2r2hxoA=s48-c-k-c0x00ffffff-no-rj,good_feedback
305,돠드림 컨텐츠가 재미는 소소하게 있지만 너무 좋은게 진용진의 선함이 잘 보여서 그 중독성으로 보게됨. 약간 이런 착한 사람도 있다는걸 느끼며 구경하는 느낌,돠드림 컨텐츠가 재미는 소소하게 있지만 너무 좋은게 진용진의 선함이 잘 보여서 그 중독성으로 보게됨. 약간 이런 착한 사람도 있다는걸 느끼며 구경하는 느낌,fresh,2019-10-31T06:06:43Z,3,https://yt3.ggpht.com/ytc/AKedOLT-GgjaiBU9_GdOsqILBYUDJvQShaHK_x5LYg=s48-c-k-c0x00ffffff-no-rj,good_feedback
306,썸네일 귀신들린거 같아서 클릭함,썸네일 귀신들린거 같아서 클릭함,박달재,2019-10-31T06:02:54Z,0,https://yt3.ggpht.com/ytc/AKedOLTzsOiURobg4ILEKHnQ3OfFz0pgJs1Z13niBIgNCAI=s48-c-k-c0x00ffffff-no-rj,good_feedback
307,데스메탈급 썸네일,데스메탈급 썸네일,정민규,2019-10-31T05:57:18Z,0,https://yt3.ggpht.com/ytc/AKedOLQHpBeXWn59YHDt1Uj4N5HnUQZKGs54i4lDQQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
308,락 밴드 공연이 위험해보인다는 편견이 있었는데 영상으로 보니깐 되게 즐겁고 좋은  공연이었던 것 같네요 밴드 하시는 분들 응원합니다,락 밴드 공연이 위험해보인다는 편견이 있었는데 영상으로 보니깐 되게 즐겁고 좋은  공연이었던 것 같네요 밴드 하시는 분들 응원합니다,변재의,2019-10-31T05:44:37Z,0,https://yt3.ggpht.com/ytc/AKedOLQN6ayMkP1iy6E2ZOXasLHTpnkIgE4abYZtMPAdWA=s48-c-k-c0x00ffffff-no-rj,contents
309,진용진만화 더 그려주세여,진용진만화 더 그려주세여,황지율,2019-10-31T05:29:05Z,0,https://yt3.ggpht.com/nlAjKxSXSs3X3FwyVJytGxPkP7UZvJw7yvBICUWDz014h3gJN_IBN0qvAKEs-PJp75yx3ubNmyM=s48-c-k-c0x00ffffff-no-rj,good_feedback
